IdCompra,IdPropietario,IdDocumento,NoDocumento,IdProveedor,RetencionRenta,Concepto,IdTipoCompra,DeducibleServiciosMedicos,DeducibleColegiatura,DeducibleCombustible,DeducibleDonaciones
2445,2,3,27554,83,FALSO,"Afinado, Limpieza de Inyectores y Cambio de Aceite de carro Mazda",3,FALSO,FALSO,FALSO,FALSO
2447,5,1,68828,24,FALSO,1 Chapuda y Pastel de Queso,2,FALSO,FALSO,FALSO,FALSO
2448,5,3,27521,41,FALSO,Gasolina Esso Energy,1,FALSO,FALSO,FALSO,FALSO
2449,5,3,597935,257,FALSO,Premium con Techron Full,1,FALSO,FALSO,FALSO,FALSO
2450,5,3,1874992,124,FALSO,Tarjeta Celular CLARO,3,FALSO,FALSO,FALSO,FALSO
2451,5,3,825175,257,FALSO,Gasolina Premium con Techron,3,FALSO,FALSO,FALSO,FALSO
2452,5,4,,24,FALSO,Membresía de Club Tecleño,2,FALSO,FALSO,FALSO,FALSO
2453,3,3,8174717,12,FALSO,"Pago Servicio de Energía Eléctrica, Rancho San Diego, Trecer Lote Orilla del Mar",3,FALSO,FALSO,FALSO,FALSO
2454,5,1,69688,24,FALSO,Camarones Tempura,2,FALSO,FALSO,FALSO,FALSO
2455,2,1,68682910,3,FALSO,Telefonía Consumo de Línea Fija,3,FALSO,FALSO,FALSO,FALSO
2456,2,3,559259,15,FALSO,"16 Plg. Lámina Aluminio Zinc Rooftec C26.6
9.0 Plg. Lámina Aluminio Zinc Rooftec C26.3
2.0 Plg. Lámina Aluminio Zinc Rooftec C26.4
50 c/u Tornillo C/H p/Lámina-Pol Pta Brca 12-a3
150 c/u Tornillo C/H p/Lámina-Pol Pta Brca 12-b1",1,FALSO,FALSO,FALSO,FALSO
2457,2,3,659928,257,FALSO,Gasolina Premium con Techron Self,1,FALSO,FALSO,FALSO,FALSO
2458,2,3,562214,15,FALSO,"100 Remaches POP Aluminio 5/23 x 3/4
2 Brocas Ho Acero 5/32",1,FALSO,FALSO,FALSO,FALSO
2459,2,1,07DS00F7271342,13,FALSO,"Cobro por servicio de agua potable, en casa ubicada en 10 C. Ote. 13 Av. Sur No.32 Col. Utila",3,FALSO,FALSO,FALSO,FALSO
2460,2,3,5272677,3,FALSO,Consumo de telefonía,3,FALSO,FALSO,FALSO,FALSO
2461,2,1,7980018,3,FALSO,Consumo Telefonía Celular CLARO,3,FALSO,FALSO,FALSO,FALSO
2462,2,3,8486,111,FALSO,Super Gasolina Defenda,1,FALSO,FALSO,FALSO,FALSO
2463,2,3,665747,257,FALSO,Gasolina Premium Techron Full,1,FALSO,FALSO,FALSO,FALSO
2464,2,3,562924,15,FALSO,"1 Opex Rubbing Compound White
2 Tazones Mezcladores
2 Azafates Redondos Mediano",3,FALSO,FALSO,FALSO,FALSO
2465,2,1,28238285,12,FALSO,"Servicios de Energía Eléctrica en casa ubicada en  13 Avenida Sur, Col. Utila, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2466,2,1,28238285,12,FALSO,Cuota Municipal de Alcaldia,3,FALSO,FALSO,FALSO,FALSO
2467,2,1,69165693,3,FALSO,Cargo por servicios de Telefonía de Línea Fija,3,FALSO,FALSO,FALSO,FALSO
2468,2,3,619,230,FALSO,Desalojo de ripio,1,FALSO,FALSO,FALSO,FALSO
2469,2,3,48937,259,FALSO,Gasolina Shell Power Full,1,FALSO,FALSO,FALSO,FALSO
2470,2,3,585,260,FALSO,Servicio hotelero,2,FALSO,FALSO,FALSO,FALSO
2471,2,1,28303081,12,FALSO,Pago de Servicios de Energía Eléctrica,3,FALSO,FALSO,FALSO,FALSO
2472,2,3,639,230,FALSO,150 Ladrillos de 70 x 30,1,FALSO,FALSO,FALSO,FALSO
2473,2,3,640,230,FALSO,"1/2 mts3 de Arena
2 Bolsas de Cemento",1,FALSO,FALSO,FALSO,FALSO
2474,2,1,07DS000F7750839,13,FALSO,"Servicios de Agua Potable, en casa ubicada en Carretera hacia Santa Ana.",3,FALSO,FALSO,FALSO,FALSO
2475,2,3,7864,53,FALSO,25 Unidades de loseta Texturizada,1,FALSO,FALSO,FALSO,FALSO
2476,2,3,818,1,FALSO,2 CO-Diovan 80/12.5 x 14,3,VERDADERO,FALSO,FALSO,FALSO
2477,2,3,674879,15,FALSO,"1.00 Manguera Plástica Traslúcida
2.00 Mesa Plegable Redonda
2.00 Mesa Plegable Madera
1.00 WD-Aerosol
1.00 Pila Alcalina AAA 1.5V
3.00 Terminal Manguera Plástica Hembra
3.00 Terminal Manguera Plástica Macho",3,FALSO,FALSO,FALSO,FALSO
2478,2,3,681510,257,FALSO,Gaslina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2480,1,3,311,1,FALSO,Medicina Famotidina 40mg,3,VERDADERO,FALSO,FALSO,FALSO
2481,1,3,312,1,FALSO,Medicina Canesten Solución 20 ml,3,VERDADERO,FALSO,FALSO,FALSO
2482,1,3,21,261,FALSO,1 Resma de papel Tamaño Carta,3,FALSO,FALSO,FALSO,FALSO
2483,1,3,673636,257,FALSO,Gasolina Premium con Techron Self,1,FALSO,FALSO,FALSO,FALSO
2484,1,3,38055,11,FALSO,Medicina Advantaje x 50 Tiras,3,VERDADERO,FALSO,FALSO,FALSO
2485,1,4,96923,24,FALSO,Pago de Membresía correspondiente al mes Marzo 2008,5,FALSO,FALSO,FALSO,FALSO
2486,1,3,608,230,FALSO,Desalojo de Ripio,1,FALSO,FALSO,FALSO,FALSO
2487,1,3,772,1,FALSO,Cozaar 100mg x 15 Comprim,3,VERDADERO,FALSO,FALSO,FALSO
2488,1,1,28303079,12,FALSO,"Consumo de Energía Eléctrica en casa ubicada en 7a Calle Oriente, Urb. Los Cipreses",3,FALSO,FALSO,FALSO,FALSO
2489,1,1,28303079,12,FALSO,"Impuestos Municipales por casa ubicada en 7a. C. Ote., Urb. Los Cipreses. Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2490,1,3,66,207,FALSO,2 Bolsas de Cemento,1,FALSO,FALSO,FALSO,FALSO
2491,1,3,361014,2,FALSO,1 Esmeril Angular,1,FALSO,FALSO,FALSO,FALSO
2492,1,3,353,1,FALSO,Glucophage Fte 850mg x 40,3,VERDADERO,FALSO,FALSO,FALSO
2493,1,3,482587,257,FALSO,Gasolina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2494,1,3,366,1,FALSO,Lorezepan 2 mg. X 50,3,VERDADERO,FALSO,FALSO,FALSO
2495,1,3,38124,11,FALSO,Amaryl 4mg x 20,3,VERDADERO,FALSO,FALSO,FALSO
2496,1,1,2048985,40,FALSO,"Mes de Señal de Cable, Período 01/2008",3,FALSO,FALSO,FALSO,FALSO
2497,1,3,319411,23,FALSO,Servicios de Internet,3,FALSO,FALSO,FALSO,FALSO
2498,1,3,35271,11,FALSO,Amaryl 4mg. X 20,3,VERDADERO,FALSO,FALSO,FALSO
2499,3,3,8180041,12,FALSO,"Pago Consumo de Energía Eléctrica en casa ubicada en  Playa Sn. Diego, Tercer Lote a Orilla del Mar.",3,FALSO,FALSO,FALSO,FALSO
2500,4,1,73469,24,FALSO,Servicios de Restaurant,2,FALSO,FALSO,FALSO,FALSO
2502,5,3,660244,257,FALSO,Gasolina Premium,3,FALSO,FALSO,FALSO,FALSO
2503,5,3,666555,257,FALSO,Gasolina Premium,3,FALSO,FALSO,FALSO,FALSO
2504,5,3,565416,15,FALSO,Masilla Epóxica DEVCON,1,FALSO,FALSO,FALSO,FALSO
2505,5,4,96925,24,FALSO,Pago de membresía Correspondiente a Marzo,2,FALSO,FALSO,FALSO,FALSO
2506,5,3,685674,257,FALSO,Gasolina Premium techron Full,3,FALSO,FALSO,FALSO,FALSO
2507,2,3,68,207,FALSO,"1/2 Gln. de Cola Blanca
1 Libra de clavo s/c 2""
1 Libra de clavo s/c 1""
2 Anelas de 1/4",1,FALSO,FALSO,FALSO,FALSO
2508,2,3,672277,15,FALSO,"5 Plg. Lija de Agua
100 Tornillos para Madera de 0.5 mm x 1
1 Libra de clavos s/c 11/2 x 16",1,FALSO,FALSO,FALSO,FALSO
2509,2,3,673054,15,FALSO,"2 cubetas de 5 Gln. Pintura Col. Latex Hueso
1 Adhesivo para repellos SIKA
1 Brocha de 6""
1 Brocha de 4""",1,FALSO,FALSO,FALSO,FALSO
2510,2,3,1829,188,FALSO,7 Juegos de topes de pino 2x1/2,1,FALSO,FALSO,FALSO,FALSO
2511,2,3,653,230,FALSO,"1/2 mt3 de Arena
3 Bolsas de cemento CESSA",1,FALSO,FALSO,FALSO,FALSO
2512,2,1,2064772,40,FALSO,"Mes de señal de cable en casa ubicada en Col. Utila, 13 Av. Sur, 10 Calle Oriente, No. 32, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2513,2,1,07DS000F7943746,13,FALSO,"Servicio de consumo de agua en casa ubicada en 5a. Av. Norte No. 4-2, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2514,2,1,8089466,3,FALSO,Servico de Telefonía Celular,3,FALSO,FALSO,FALSO,FALSO
2515,2,3,692870,257,FALSO,Gasolina Premium con Techron Full,3,FALSO,FALSO,FALSO,FALSO
2516,2,3,679129,15,FALSO,"1 Cubeta de 5 Gln. Blanco Huezo Latex
2 Gln. Anticorrosivo Gris.
1 Botella Solvente Mineral
2 Brochas de 4""
2 Ready Mix Joint Compound",1,FALSO,FALSO,FALSO,FALSO
2517,2,3,274,111,FALSO,Gasolina Super Defenda,3,FALSO,FALSO,FALSO,FALSO
2518,2,1,08SD000F101410,13,FALSO,"Servico de consumo de agua en casa ubicada en Col. Utila , 10 Calle Ote. Y 13 Av. Sur, No.32, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2519,2,1,28535624,12,FALSO,"Consumo de Energía Eléctrica en casa ubicad en Col. Utila, 13 Av. Sur y 10 C. Ote., No.32,  Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2520,2,1,28535624,12,FALSO,"Impuestos alcaldia de Santa Tecla, casa ubicada en Col. Utila, 10 C. Ote. 13 Av. Sur, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2521,2,3,685187,15,FALSO,"5 Pza. Hierro Angulo
5 c/u Tubo Industrial Chapa 20
5 Plg. Lámina Lisa Galvanizada No. 28 2x1 yda.
5 c/u Bisagra Galvanizada. 4x4
500 c/u Remaches para aluminio 5/32 x 1/2
5.50 Lbs Eléctrodos Ho. Dulce MT-12
15 c/u Tapón Pila Aluminio",1,FALSO,FALSO,FALSO,FALSO
2522,2,3,666,230,FALSO,Servicio Desalojo,1,FALSO,FALSO,FALSO,FALSO
2523,2,1,28603639,12,FALSO,Consumo Electricidad en casa ubicada en 5a. Av. Nte. No.4-2 Santa Tecla.,3,FALSO,FALSO,FALSO,FALSO
2524,2,3,5310886,3,FALSO,"Servico de Telefonía en casa ubicada en 5a. Av. Nte. No. 4-2, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2525,2,1,69649096,3,FALSO,"Servicio de Telefonía, e casa Col. Utila, 13 Av. Sur y 10a Calle Ote.",3,FALSO,FALSO,FALSO,FALSO
2526,2,3,2316,111,FALSO,Gasolina Regular,3,FALSO,FALSO,FALSO,FALSO
2527,2,3,681792,15,FALSO,"2 Cubetas 5 Gln. Pintura Blanco Huezo Latex
1 Gln. Anticorrosivo Gris",1,FALSO,FALSO,FALSO,FALSO
2528,2,3,680353,15,FALSO,Toalla de Baño,3,FALSO,FALSO,FALSO,FALSO
2529,2,3,749555,15,FALSO,"1 Cubeta 5 Gln. De Redimix
1 Cubeta 5 Gln. De Pintura Blanco Huezo latex",1,FALSO,FALSO,FALSO,FALSO
2530,2,3,741934,15,FALSO,"1 Cortina de Baño Tela
1 Cortina de Baño Tela
1 Cortina de Baño Tela
1 Portamaceta",3,FALSO,FALSO,FALSO,FALSO
2531,2,3,674772,15,FALSO,1 Mesa Plegable Redonda,3,FALSO,FALSO,FALSO,FALSO
2532,2,3,749928,15,FALSO,"1 Toalla de Baño
1 Mesa Plegable Redonda",3,FALSO,FALSO,FALSO,FALSO
2533,1,1,28603637,12,FALSO,"Servicio de Consumo de Energía Eléctrica en casa ubicada en 7a. Calle Ote. No.3-4, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2534,1,3,5310898,3,FALSO,"Pago servicios de Telefonía, en casa ubicada en 7a. Calle Ote. No. 3-4,  Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2535,1,1,07DS021F,204,FALSO,"1 Gabroral
3 Suero Pedialyte Clásico",5,FALSO,FALSO,FALSO,FALSO
2536,1,1,07DS00F7943851,13,FALSO,"Servicios de Agua Potable en casa ubicada en 7a. Calle Oriente, No. 3-4, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2537,1,3,3722,25,FALSO,Servicios de Planchado de ropa fina.,2,FALSO,FALSO,FALSO,FALSO
2539,1,3,313,262,FALSO,1 Memoria USB de 2 GB KINGSTON,3,FALSO,FALSO,FALSO,FALSO
2540,1,3,490901,257,FALSO,Gasolina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2541,1,3,391,213,FALSO,"1 c/u Cozaar 100 mg.
1 c/u Amlosyn 10 mg.",3,FALSO,FALSO,FALSO,FALSO
2542,1,3,3796,25,FALSO,Servicios de Dry Cleaning,2,FALSO,FALSO,FALSO,FALSO
2543,1,3,402,1,FALSO,Amaryl Comprimidos 4 mg. X 20,2,FALSO,FALSO,FALSO,FALSO
2544,1,3,4613,11,FALSO,Avantaje II (50 tiras),3,FALSO,FALSO,FALSO,FALSO
2545,1,3,399,1,FALSO,"Farmotidina 40 mg.
Ketoprofeno Gel 2.5%",3,FALSO,FALSO,FALSO,FALSO
2546,1,1,74520,24,FALSO,Membresía y Servicio de Restaurante,5,FALSO,FALSO,FALSO,FALSO
2547,1,3,324707,23,FALSO,Servicios de Internet en casa ubicada en 7a. Calle Ote. No.3-4 Santa Tecla.,3,FALSO,FALSO,FALSO,FALSO
2548,1,1,2108741,40,FALSO,Mes de señal de cable,3,FALSO,FALSO,FALSO,FALSO
2549,1,3,499025,257,FALSO,Gasolina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2550,1,3,448,1,FALSO,"1 Cozaar 100 mg.
1 Amaryl 4 mg.
1 Glucophage 850 mg.",3,FALSO,FALSO,FALSO,FALSO
2552,5,3,136,263,FALSO,4 Fotos tamaño Cédula b/n,3,FALSO,FALSO,FALSO,FALSO
2554,5,3,3582,264,FALSO,Tarjeta p/Celular CLARO.,1,FALSO,FALSO,FALSO,FALSO
2555,5,3,694315,257,FALSO,Gasolina Premium Techron Full,3,FALSO,FALSO,FALSO,FALSO
2556,5,3,139,263,FALSO,4 Fotos tamaño Título,3,FALSO,FALSO,FALSO,FALSO
2557,5,1,,24,FALSO,Membresía mes Abril 2008,5,FALSO,FALSO,FALSO,FALSO
2558,5,3,702813,257,FALSO,Gasolina Premium Techron Full,1,FALSO,FALSO,FALSO,FALSO
2559,5,3,711270,257,FALSO,Gasolina Premium Techron Full,1,FALSO,FALSO,FALSO,FALSO
2560,3,3,8185349,12,FALSO,Consumo de Energía Eléctrica en Rancho San Diego.,3,FALSO,FALSO,FALSO,FALSO
2562,4,1,65,265,FALSO,Servicios Médicos Prestados,5,FALSO,FALSO,FALSO,FALSO
2563,4,1,75283,24,FALSO,Membresía y Servicios de Restaurante,5,FALSO,FALSO,FALSO,FALSO
2564,2,3,315,210,FALSO,Consulta Médica Cardiología.,3,FALSO,FALSO,FALSO,FALSO
2565,2,3,1121,1,FALSO,Vytorin 10/20 Mg. X 14,3,FALSO,FALSO,FALSO,FALSO
2566,2,1,2124304,40,FALSO,Mes de señal de cable período 03/2008,3,FALSO,FALSO,FALSO,FALSO
2567,2,3,5152,111,FALSO,Gasolina Super Defenda,3,FALSO,FALSO,FALSO,FALSO
2568,2,3,751267,15,FALSO,"100 mts Alambre THHN 10 Rojo Corte
100 mts Alambre THHN 12 Verde Corte
100 mts Alambre THHN 14 Blanco Corte
24 Cajas Rectangulares Livianas
10 Cajas Octagonales Livianas
28 Tomas emp. Doble
28 Placas Baq / Toma Doble Marfil
8 Switch Sencillo",1,FALSO,FALSO,FALSO,FALSO
2569,2,3,751268,15,FALSO,"12 Switch Doble
44 Receptaculo s/cadena 4""
11 Cajas Térmicas 1 circ-50
11 Switch térmico Op. 20 Amp.
16 Polo Tierra p/Polarización
4 Cinta Aislante",1,FALSO,FALSO,FALSO,FALSO
2570,2,3,751266,15,FALSO,"01 Cubeta Coo. Latex Blanco Huezo
01 Gln. Colonial Anticorrosivo Gris
01 Cubeta ReadyMix Joint Compound
02 Borchas 4""",1,FALSO,FALSO,FALSO,FALSO
2571,2,1,08SD000F600709,13,FALSO,"Cobro por Servicio de Agua, Domicilio 5a. Av. Nte. No. 4-2 Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2572,2,1,07DS000U1673431,3,FALSO,Servicio de llamadas telefónicas,3,FALSO,FALSO,FALSO,FALSO
2573,2,3,15924,33,FALSO,Sofa Mueble,3,FALSO,FALSO,FALSO,FALSO
2574,2,3,725317,257,FALSO,337 Premium con Techron,3,FALSO,FALSO,FALSO,FALSO
2575,2,1,56998,213,FALSO,Vytorin 10/20 Mg.,3,FALSO,FALSO,FALSO,FALSO
2576,2,1,28844070,12,FALSO,"Consumo de energía eléctrica para domicilio 13 Av. Sur Col. Utila, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2577,2,1,28844070,12,FALSO,"Cuota de la Alcaldía para domicilio, 13 Av. Sur Col. Utila y 10 Calle Oriente.",3,FALSO,FALSO,FALSO,FALSO
2578,2,3,5348990,3,FALSO,"Servicios de Telefonía Domicilio 5a. Av. Nte. No.4-2, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2579,2,3,688484,15,FALSO,"1 Cubeta Pintura Col. Latex Blanco Huezo
1 Cubeta ReadyMix Joint Compound
100 mts Alambre THHN 10 Rojo
100 mts Alambre THHN 12 Verde
100 mts Alambre THHN 14 Blanco",1,FALSO,FALSO,FALSO,FALSO
2580,2,1,08SD000U1062033,3,FALSO,Servicios de Telefonía Fija en domicilio 10a. Calle ote. # 32 Col. Utila,3,FALSO,FALSO,FALSO,FALSO
2582,2,3,57,266,FALSO,"Exámenes de Laboratorio de :
Glucosa
Acido Urico
Combo( Col, Trigli, HDL, LDL)",3,FALSO,FALSO,FALSO,FALSO
2583,2,1,08SD000F758354,13,FALSO,"Servicio de Consumo de Agua Potable, domicilio Col. Utila, 10a. C. Ote, 13a. Av. Sur",3,FALSO,FALSO,FALSO,FALSO
2584,2,1,28903582,12,FALSO,"Consumo Energía Eléctrica domicilio 5a. Av. Nte. No. 4-2 , Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2585,2,3,7515,111,FALSO,Gasolina Super Defenda,2,FALSO,FALSO,FALSO,FALSO
2586,2,3,8430,111,FALSO,Gasolina Super Defenda,2,FALSO,FALSO,FALSO,FALSO
2587,2,3,754530,15,FALSO,"1 Cubeta de Pintura Col. Latex, Blanco Huezo
50 mts Alambre THHN 12 Verde Corte
50 mts Alambre THHN 14 Blanco Corte",1,FALSO,FALSO,FALSO,FALSO
2588,2,4,213805,2,FALSO,4 plgs. Lija 3M de Agua,1,FALSO,FALSO,FALSO,FALSO
2589,2,3,460745,2,FALSO,"17 Yda. Poliducto de 1/2""
11 Yda. Poliducto de 3/4""
30 Mts. Alambre THNN 14 Blanco
20 Mts. Alambre THNN 12 Verde
25 Mts. Alambre THNN 10 Rojo
3 Pza Caja Rectangular Sencilla
3 Pza. Caja Octagonal 4""",1,FALSO,FALSO,FALSO,FALSO
2590,2,3,22290,121,FALSO,Gasolina Power Auto,2,FALSO,FALSO,FALSO,FALSO
2591,2,3,521293,2,FALSO,3 Gln. Acido Muriatico.,3,FALSO,FALSO,FALSO,FALSO
2592,1,1,08SD000F600817,13,FALSO,"Servicio por Consumo Agua,  7a. Calle Oriente No. 3-4, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2594,1,1,110,267,FALSO,Consulta Médica,3,FALSO,FALSO,FALSO,FALSO
2595,1,3,513027,257,FALSO,Gasolina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2596,1,3,477,1,FALSO,"Loratadina 10x30 Mg.
Aciclovirax 15%",3,FALSO,FALSO,FALSO,FALSO
2597,1,3,479,1,FALSO,Aciclovir 200Mg.,3,FALSO,FALSO,FALSO,FALSO
2598,1,3,481,1,FALSO,Aciclovirax x 15 Grms.,3,FALSO,FALSO,FALSO,FALSO
2599,1,3,327434,23,FALSO,"Servicios de Internet domicilio 5a. Av. Nte. No.4-2, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2600,1,3,5349000,3,FALSO,"Servicios de Telefonía Línea Fija Domicilio : 7a. Calle Oriente N.3-4, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2601,1,3,495,1,FALSO,Aciclovir 200 Mg.,3,FALSO,FALSO,FALSO,FALSO
2602,1,3,491,1,FALSO,AcidoClovirax 15 Grb.,3,FALSO,FALSO,FALSO,FALSO
2603,1,3,8619,11,FALSO,"1 Tira Advantaje x 50
Lancetas Softoclix x 25",2,FALSO,FALSO,FALSO,FALSO
2604,1,3,4846,197,FALSO,2 Terminales,1,FALSO,FALSO,FALSO,FALSO
2605,1,1,28903580,12,FALSO,"Consumo de Energía Eléctrica, casa 7a. Calle Oiente, No. 3-4 Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2606,1,1,28903580,12,FALSO,"Cuota Municipal de Alcaldía Domicilio 7a. Calle Oriente No.3-4, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2607,1,3,1239,1,FALSO,"Aciclovidax Gel 15 Grs.
Glucovance 30 Tab.",3,FALSO,FALSO,FALSO,FALSO
2608,1,3,498,1,FALSO,Aciclovir 200 mg,3,FALSO,FALSO,FALSO,FALSO
2609,1,1,78339,24,FALSO,Membresía y Servicios de Restaurante,2,FALSO,FALSO,FALSO,FALSO
2610,1,3,1276,1,FALSO,Cozzar 100 mg. X 15 Comprim.,3,FALSO,FALSO,FALSO,FALSO
2611,1,3,1296,1,FALSO,Aciclovirax Gel 15 grs.,3,FALSO,FALSO,FALSO,FALSO
2612,1,3,523364,257,FALSO,Gasolina premium,1,FALSO,FALSO,FALSO,FALSO
2613,1,3,8738,11,FALSO,Aciclovirax 15 grs.,3,FALSO,FALSO,FALSO,FALSO
2614,1,3,10477,125,FALSO,MCO. Promociones Distancia.,4,FALSO,FALSO,FALSO,FALSO
2616,4,4,34,24,FALSO,Membresía Club Tecleño,2,FALSO,FALSO,FALSO,FALSO
2617,3,3,8190468,12,FALSO,"Consumo energía Eléctrica, Calle Principal Ticuiziapa, Tercer lote Lote, Orilla del mar.",3,FALSO,FALSO,FALSO,FALSO
2618,5,3,726035,257,FALSO,337 Premium Techron,1,FALSO,FALSO,FALSO,FALSO
2619,5,1,78062,24,FALSO,Servicios de Restaurante,1,FALSO,FALSO,FALSO,FALSO
2620,5,4,35,24,FALSO,Cuota Membresía,1,FALSO,FALSO,FALSO,FALSO
2621,5,3,702055,257,FALSO,Tarjeta Claro,3,FALSO,FALSO,FALSO,FALSO
2622,5,3,1753,119,FALSO,"Ploteo Plano papel Bond
Copia en Bond 36""",1,FALSO,FALSO,FALSO,FALSO
2623,5,3,3574,90,FALSO,"Cartucho HP C6657A
Cartucho Ecoprint HP C6615D
Cartucho Ecoprint HP C6656A",1,FALSO,FALSO,FALSO,FALSO
2624,5,3,739697,133,FALSO,336 Premium Techron,3,FALSO,FALSO,FALSO,FALSO
2625,2,1,08SD000F1232957,13,FALSO,"Servicios de agua potable en casa ubicada en 5a. Av. Nte. No.4-2, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2626,2,1,13723,240,FALSO,Tarjeta de llamada a celular,3,FALSO,FALSO,FALSO,FALSO
2627,2,1,08SD000U107069,40,FALSO,Mes de señal de cable período 04/2008,3,FALSO,FALSO,FALSO,FALSO
2628,2,1,8308803,3,FALSO,"Servicios de telefonía, casa ubicada en 7a. Calle Ote. No.3-4, Col. Santa Mónica, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2629,2,3,5387181,3,FALSO,"Servicios de telefonía en casa ubicada en 5a. Av. Nte. No.4-2, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2630,2,1,66205,213,FALSO,Luratadina 10mgx30 tab.,3,FALSO,FALSO,FALSO,FALSO
2631,2,1,08SD000F1418207,13,FALSO,"Servicios de agua potable en casa ubicada en Col. Utila, 10a. C. Ote. Y 13 Av. Sur, Casa No.32, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2632,2,1,29144798,12,FALSO,"Servicios de consumo eléctrico en casa ubicada en Col. Utila,  entre 10a. C. Pte. , 13a. Av. Sur, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2633,2,3,50,42,FALSO,Consulta médica.,3,FALSO,FALSO,FALSO,FALSO
2634,2,3,350,210,FALSO,Consulta médica.,1,FALSO,FALSO,FALSO,FALSO
2635,2,3,4408,159,FALSO,Gasolina Super,1,FALSO,FALSO,FALSO,FALSO
2636,2,3,297088,257,FALSO,Gasolina Premium con techron,1,FALSO,FALSO,FALSO,FALSO
2637,2,3,1482,213,FALSO,"Bacaolinita Jarabe
Vitamicin UNG
Aciclovirax Gel
Loratadina
Gabroral Tab.
Micropore Cinta",1,FALSO,FALSO,FALSO,FALSO
2638,2,1,29195522,12,FALSO,"Servicios de energía eléctrica. Casa ubicada en 5a. Av. Nte.  CL 4/B, Urb. Los Cipreses, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2639,2,3,702175,257,FALSO,Tarjeta para celular Claro,1,FALSO,FALSO,FALSO,FALSO
2640,2,3,308067,257,FALSO,Gasolina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2641,2,3,463,25,FALSO,"Saco clásico
Pantalón Corduroy
Pantalón clásico",1,FALSO,FALSO,FALSO,FALSO
2642,2,1,70612934,3,FALSO,"Servicios de Telefonía fija en casa Col. Utila, 10a. Calle Oriente, 13 Av. Sur, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2643,1,3,2568,1,FALSO,Glucovance %00/5 x 30 Tab.,1,FALSO,FALSO,FALSO,FALSO
2644,1,1,2168190,40,FALSO,"Mes de señal de cable en casa ubicada en 5a. Av. Nte. No.4-2, Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
2645,1,1,520985,202,FALSO,Venta de Chequera,3,FALSO,FALSO,FALSO,FALSO
2646,1,1,08SD000F1233063,13,FALSO,"Servicio de agua potable en casa ubicada en 7a. C. Ote. No.3-4, Santa Tecla.
Cambio e instalación de medidor.",3,FALSO,FALSO,FALSO,FALSO
2647,1,3,08SD000U1489091,3,FALSO,"Servicos de Telefonía en casa ubicada en 7a. Calle Ote. Col. La Reynaga, No.3-4, Santa Tecla.",3,FALSO,FALSO,FALSO,FALSO
2648,1,3,286920,257,FALSO,Gasolina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2649,1,3,1438,4,FALSO,Aciclovirax Gel.,1,FALSO,FALSO,FALSO,FALSO
2650,1,3,532003,257,FALSO,Gasolina Premium con Techron,1,FALSO,FALSO,FALSO,FALSO
2651,1,3,2591,1,FALSO,"Glucovance 500 gm.
Canesten",1,FALSO,FALSO,FALSO,FALSO
2652,1,3,3419,11,FALSO,Advantaje II x 50 Tiras,1,FALSO,FALSO,FALSO,FALSO
2653,1,3,8820,11,FALSO,Aciclovirax Gel 15 grms,1,FALSO,FALSO,FALSO,FALSO
2654,1,3,2581,1,FALSO,"Cozaar 100 mg.
Amlosyn 10mg.",1,FALSO,FALSO,FALSO,FALSO
